latitude,longitude,trip_timestamp,trip_id,watermarked_lat,watermarked_long,dist
52.3989,9.7389,1654676437889,881adde5-5f36-4952-915d-42e971ce8529,52.39890751019656,9.73897525630774,5.173736005226142
52.3989,9.7389,1654676439009,881adde5-5f36-4952-915d-42e971ce8529,52.39891874999999,9.738817233495709,5.9899876007696005
52.3989,9.7387,1654676439015,881adde5-5f36-4952-915d-42e971ce8529,52.39891563917474,9.738685905679024,1.984573253665358
52.3989,9.7386,1654676439890,881adde5-5f36-4952-915d-42e971ce8529,52.3989,9.7386,0.0
52.3989,9.7384,1654676440890,881adde5-5f36-4952-915d-42e971ce8529,52.39889534432098,9.73843438917473,2.3899356570358377
52.399,9.7383,1654676441893,881adde5-5f36-4952-915d-42e971ce8529,52.39901875,9.738329733495709,2.901101679459928
52.399,9.7381,1654676442895,881adde5-5f36-4952-915d-42e971ce8529,52.399056506307744,9.738073739803443,6.530935029251773
52.399,9.7379,1654676443894,881adde5-5f36-4952-915d-42e971ce8529,52.399,9.737900000000002,1.0789488572614765e-10
52.3991,9.7376,1654676444898,881adde5-5f36-4952-915d-42e971ce8529,52.39915650630774,9.737626260196556,6.530933927031007
52.3991,9.7376,1654676446017,881adde5-5f36-4952-915d-42e971ce8529,52.39911875,9.7375702665043,2.9010984995257116
52.3991,9.7374,1654676446024,881adde5-5f36-4952-915d-42e971ce8529,52.399095344320976,9.737365610825268,2.3899253329339682
52.3991,9.7372,1654676447009,881adde5-5f36-4952-915d-42e971ce8529,52.39909999999999,9.7372,1.4146461779773745e-09
52.3991,9.7372,1654676447024,881adde5-5f36-4952-915d-42e971ce8529,52.39911563917474,9.737214094320974,1.9845711645639506
52.3991,9.737,1654676447902,881adde5-5f36-4952-915d-42e971ce8529,52.39911874999999,9.737082766504296,5.989963740158975
52.3992,9.7368,1654676448880,881adde5-5f36-4952-915d-42e971ce8529,52.39920751019656,9.73672474369226,5.173701746398514
52.3992,9.7367,1654676450033,881adde5-5f36-4952-915d-42e971ce8529,52.399181250000005,9.736700000000003,2.08490487434132
52.3992,9.7366,1654676450037,881adde5-5f36-4952-915d-42e971ce8529,52.39915195755263,9.73664669376306,6.210797249688162
52.3992,9.7364,1654676450911,881adde5-5f36-4952-915d-42e971ce8529,52.39925075825215,9.736375758252144,5.87881707858075
52.3992,9.7362,1654676451892,881adde5-5f36-4952-915d-42e971ce8529,52.39927848472799,9.73619619181865,8.73092733741091
52.3992,9.7361,1654676453002,881adde5-5f36-4952-915d-42e971ce8529,52.399275,9.736081250000002,8.436085232622307
52.3992,9.736,1654676453057,881adde5-5f36-4952-915d-42e971ce8529,52.399174548280584,9.736018158810065,3.086635948915569
52.3993,9.7359,1654676453896,881adde5-5f36-4952-915d-42e971ce8529,52.39932424174785,9.735950758252148,4.373265618476481
52.3993,9.7358,1654676455046,881adde5-5f36-4952-915d-42e971ce8529,52.399295009438774,9.735718660754472,5.546383197570153
52.3993,9.7357,1654676455071,881adde5-5f36-4952-915d-42e971ce8529,52.39931875,9.735700000000001,2.084904875048643
52.3993,9.7356,1654676455896,881adde5-5f36-4952-915d-42e971ce8529,52.399295009438774,9.73568133924553,5.546383197892212
52.3993,9.7353,1654676457030,881adde5-5f36-4952-915d-42e971ce8529,52.39932424174785,9.735249241747852,4.373265618561442
52.3993,9.7355,1654676457030,881adde5-5f36-4952-915d-42e971ce8529,52.39927454828058,9.735481841189937,3.086634834431813
52.3993,9.7352,1654676458167,881adde5-5f36-4952-915d-42e971ce8529,52.39937499999999,9.735218750000001,8.43608479720003
52.3993,9.7351,1654676458177,881adde5-5f36-4952-915d-42e971ce8529,52.39937848472799,9.73510380818135,8.730927320083161
52.3992,9.7349,1654676458892,881adde5-5f36-4952-915d-42e971ce8529,52.39925075825215,9.734924241747851,5.878817078520378
52.3992,9.7347,1654676459892,881adde5-5f36-4952-915d-42e971ce8529,52.39915195755263,9.734653306236943,6.210797249578094
52.3992,9.7346,1654676460892,881adde5-5f36-4952-915d-42e971ce8529,52.39918125000001,9.734599999999999,2.084904873633997
52.3992,9.7344,1654676461894,881adde5-5f36-4952-915d-42e971ce8529,52.39919702788749,9.734466152547986,4.500355187491593
52.3991,9.7342,1654676463900,881adde5-5f36-4952-915d-42e971ce8529,52.39916174174786,9.734213258252147,6.924047765568144
52.3991,9.734,1654676466895,881adde5-5f36-4952-915d-42e971ce8529,52.39905817920317,9.733986714156172,4.736817452960518
52.399,9.7338,1654676469886,881adde5-5f36-4952-915d-42e971ce8529,52.399,9.73381875,1.2721234562755361
52.399,9.7336,1654676480036,881adde5-5f36-4952-915d-42e971ce8529,52.399041820796825,9.73348064813899,9.337893046238321
52.399,9.7337,1654676480036,881adde5-5f36-4952-915d-42e971ce8529,52.39908825825215,9.733713258252148,9.855008337162136
52.3989,9.7334,1654676481897,881adde5-5f36-4952-915d-42e971ce8529,52.39890297211252,9.733360086530809,2.728090170947269
52.3989,9.7333,1654676483891,881adde5-5f36-4952-915d-42e971ce8529,52.39891875000001,9.733299999999998,2.0849048757559663
52.3988,9.7331,1654676485897,881adde5-5f36-4952-915d-42e971ce8529,52.39880297211253,9.73313991346919,2.728096262684738
52.3988,9.7329,1654676487889,881adde5-5f36-4952-915d-42e971ce8529,52.39888825825216,9.732886741747855,9.85500870929904
52.3987,9.7327,1654676489909,881adde5-5f36-4952-915d-42e971ce8529,52.39874182079682,9.732819351861005,9.337940787833356
52.3987,9.7326,1654676490912,881adde5-5f36-4952-915d-42e971ce8529,52.398700000000005,9.732581249999997,1.2721321055242594
52.3986,9.7323,1654676492897,881adde5-5f36-4952-915d-42e971ce8529,52.39855817920318,9.732313285843826,4.736819396667112
52.3986,9.7321,1654676494885,881adde5-5f36-4952-915d-42e971ce8529,52.39866174174786,9.732086741747853,6.924049089060168
52.3985,9.7318,1654676496896,881adde5-5f36-4952-915d-42e971ce8529,52.39849702788749,9.731733847452013,4.500426196052371
52.3985,9.7316,1654676499010,881adde5-5f36-4952-915d-42e971ce8529,52.398574999999994,9.731600000000002,8.33961949736528
52.3985,9.7317,1654676499010,881adde5-5f36-4952-915d-42e971ce8529,52.39853607274123,9.731707175314357,4.040540719034816
52.3984,9.7314,1654676500910,881adde5-5f36-4952-915d-42e971ce8529,52.39830397524355,9.731375758252147,10.8034002736576
52.3984,9.7312,1654676502885,881adde5-5f36-4952-915d-42e971ce8529,52.39842592531436,9.731217322741234,3.113143999207936
52.3984,9.7312,1654676505065,881adde5-5f36-4952-915d-42e971ce8529,52.398456249999995,9.73121875,6.382773304056624
52.3984,9.731,1654676505067,881adde5-5f36-4952-915d-42e971ce8529,52.39841157468565,9.731017322741232,1.7429369632862708
52.3983,9.7308,1654676506904,881adde5-5f36-4952-915d-42e971ce8529,52.398283524756444,9.730850758252146,3.9007756375532945
52.3983,9.7306,1654676509899,881adde5-5f36-4952-915d-42e971ce8529,52.39830142725877,9.730607175314356,0.5120436685295379
52.3983,9.7304,1654676512889,881adde5-5f36-4952-915d-42e971ce8529,52.39818749999999,9.730400000000001,12.50942924816989
52.3983,9.7303,1654676517895,881adde5-5f36-4952-915d-42e971ce8529,52.398301427258765,9.730292824685643,0.5120436685154753
52.3983,9.7301,1654676521010,881adde5-5f36-4952-915d-42e971ce8529,52.39828352475644,9.730049241747851,3.900775638075997
52.3982,9.73,1654676521011,881adde5-5f36-4952-915d-42e971ce8529,52.398211574685654,9.729982677258764,1.7429405555643387
52.3982,9.7298,1654676522895,881adde5-5f36-4952-915d-42e971ce8529,52.39825625,9.729781249999998,6.382774453946116
52.3982,9.7298,1654676525116,881adde5-5f36-4952-915d-42e971ce8529,52.398225925314364,9.729782677258763,3.1131460103553263
52.3982,9.7296,1654676525126,881adde5-5f36-4952-915d-42e971ce8529,52.398103975243565,9.72962424174785,10.80340140715595
52.3982,9.7293,1654676526885,881adde5-5f36-4952-915d-42e971ce8529,52.39823607274124,9.729292824685642,4.040541118531127
52.3982,9.7291,1654676529008,881adde5-5f36-4952-915d-42e971ce8529,52.39823750000001,9.729100000000003,4.169809749389963
52.3981,9.729,1654676529009,881adde5-5f36-4952-915d-42e971ce8529,52.3980996651178,9.72904731254468,3.2102760088612112
52.3981,9.7288,1654676530898,881adde5-5f36-4952-915d-42e971ce8529,52.39812424174785,9.728821024756444,3.0497384151592666
52.3981,9.7285,1654676532896,881adde5-5f36-4952-915d-42e971ce8529,52.39806703808402,9.728470963860373,4.161099343521257
52.3981,9.7283,1654676534904,881adde5-5f36-4952-915d-42e971ce8529,52.39804375,9.728356250000003,7.327124301257936
52.3981,9.7281,1654676535884,881adde5-5f36-4952-915d-42e971ce8529,52.39812197842025,9.72813498036467,3.406664674733781
52.398,9.728,1654676536870,881adde5-5f36-4952-915d-42e971ce8529,52.39805075825215,9.728058524756444,6.900913560671923
52.398,9.7279,1654676538012,881adde5-5f36-4952-915d-42e971ce8529,52.397936318377894,9.727936329048973,7.497808448170469
52.398,9.7278,1654676538016,881adde5-5f36-4952-915d-42e971ce8529,52.398075000000006,9.727800000000002,8.339619498779927
52.398,9.7276,1654676538872,881adde5-5f36-4952-915d-42e971ce8529,52.3979363183779,9.727563670951028,7.49780844750246
52.398,9.7274,1654676539885,881adde5-5f36-4952-915d-42e971ce8529,52.398050758252154,9.727341475243561,6.900913561002086
52.398,9.7273,1654676540882,881adde5-5f36-4952-915d-42e971ce8529,52.398021978420246,9.72726501963533,3.4066684212165614
52.398,9.7271,1654676541879,881adde5-5f36-4952-915d-42e971ce8529,52.39794375000001,9.727043750000002,7.3271288054271455
52.3979,9.727,1654676542893,881adde5-5f36-4952-915d-42e971ce8529,52.39786703808403,9.727029036139628,4.161103570959108
