latitude,longitude,trip_timestamp,trip_id
52.3919,9.7226,1654676840105,881adde5-5f36-4952-915d-42e971ce8529
52.3918,9.7227,1654676840124,881adde5-5f36-4952-915d-42e971ce8529
52.3918,9.7228,1654676840888,881adde5-5f36-4952-915d-42e971ce8529
52.3917,9.723,1654676841909,881adde5-5f36-4952-915d-42e971ce8529
52.3916,9.7231,1654676842902,881adde5-5f36-4952-915d-42e971ce8529
52.3915,9.7233,1654676843882,881adde5-5f36-4952-915d-42e971ce8529
52.3914,9.7234,1654676844905,881adde5-5f36-4952-915d-42e971ce8529
52.3914,9.7236,1654676845901,881adde5-5f36-4952-915d-42e971ce8529
52.3912,9.7237,1654676846899,881adde5-5f36-4952-915d-42e971ce8529
52.3911,9.7238,1654676847870,881adde5-5f36-4952-915d-42e971ce8529
52.3911,9.7238,1654676849093,881adde5-5f36-4952-915d-42e971ce8529
52.391,9.7239,1654676849100,881adde5-5f36-4952-915d-42e971ce8529
52.3909,9.724,1654676850030,881adde5-5f36-4952-915d-42e971ce8529
52.391,9.724,1654676850030,881adde5-5f36-4952-915d-42e971ce8529
52.3908,9.7242,1654676851088,881adde5-5f36-4952-915d-42e971ce8529
52.3908,9.7242,1654676851089,881adde5-5f36-4952-915d-42e971ce8529
52.3907,9.7243,1654676851882,881adde5-5f36-4952-915d-42e971ce8529
52.3906,9.7244,1654676853019,881adde5-5f36-4952-915d-42e971ce8529
52.3906,9.7244,1654676853020,881adde5-5f36-4952-915d-42e971ce8529
52.3905,9.7245,1654676853904,881adde5-5f36-4952-915d-42e971ce8529
52.3904,9.7245,1654676854894,881adde5-5f36-4952-915d-42e971ce8529
52.3903,9.7246,1654676855896,881adde5-5f36-4952-915d-42e971ce8529
52.3902,9.7247,1654676857018,881adde5-5f36-4952-915d-42e971ce8529
52.3902,9.7247,1654676857030,881adde5-5f36-4952-915d-42e971ce8529
52.3901,9.7248,1654676857910,881adde5-5f36-4952-915d-42e971ce8529
52.3899,9.7249,1654676859902,881adde5-5f36-4952-915d-42e971ce8529
52.3898,9.725,1654676861893,881adde5-5f36-4952-915d-42e971ce8529
52.3897,9.7251,1654676864888,881adde5-5f36-4952-915d-42e971ce8529
52.3897,9.7251,1654676868062,881adde5-5f36-4952-915d-42e971ce8529
52.3896,9.7251,1654676868071,881adde5-5f36-4952-915d-42e971ce8529
52.3895,9.7252,1654676871896,881adde5-5f36-4952-915d-42e971ce8529
52.3894,9.7252,1654676875890,881adde5-5f36-4952-915d-42e971ce8529
52.3893,9.7253,1654676912887,881adde5-5f36-4952-915d-42e971ce8529
52.3893,9.7253,1654676916112,881adde5-5f36-4952-915d-42e971ce8529
52.3892,9.7253,1654676916116,881adde5-5f36-4952-915d-42e971ce8529
52.3891,9.7254,1654676917893,881adde5-5f36-4952-915d-42e971ce8529
52.389,9.7255,1654676919905,881adde5-5f36-4952-915d-42e971ce8529
52.3888,9.7256,1654676921923,881adde5-5f36-4952-915d-42e971ce8529
52.3887,9.7257,1654676923896,881adde5-5f36-4952-915d-42e971ce8529
52.3887,9.7257,1654676925094,881adde5-5f36-4952-915d-42e971ce8529
52.3886,9.7258,1654676925097,881adde5-5f36-4952-915d-42e971ce8529
52.3886,9.7259,1654676925902,881adde5-5f36-4952-915d-42e971ce8529
52.3884,9.7261,1654676927906,881adde5-5f36-4952-915d-42e971ce8529
52.3884,9.7262,1654676929902,881adde5-5f36-4952-915d-42e971ce8529
52.3883,9.7263,1654676932068,881adde5-5f36-4952-915d-42e971ce8529
52.3883,9.7264,1654676932084,881adde5-5f36-4952-915d-42e971ce8529
52.3883,9.7263,1654676933053,881adde5-5f36-4952-915d-42e971ce8529
52.3884,9.7264,1654676933072,881adde5-5f36-4952-915d-42e971ce8529
52.3885,9.7265,1654676935033,881adde5-5f36-4952-915d-42e971ce8529
52.3885,9.7265,1654676935033,881adde5-5f36-4952-915d-42e971ce8529
52.3886,9.7267,1654676935887,881adde5-5f36-4952-915d-42e971ce8529
52.3887,9.7268,1654676936896,881adde5-5f36-4952-915d-42e971ce8529
52.3888,9.7269,1654676938086,881adde5-5f36-4952-915d-42e971ce8529
52.3889,9.727,1654676938087,881adde5-5f36-4952-915d-42e971ce8529
52.389,9.7271,1654676938886,881adde5-5f36-4952-915d-42e971ce8529
52.3891,9.7272,1654676939895,881adde5-5f36-4952-915d-42e971ce8529
52.3892,9.7274,1654676941056,881adde5-5f36-4952-915d-42e971ce8529
52.3892,9.7274,1654676941056,881adde5-5f36-4952-915d-42e971ce8529
52.3893,9.7275,1654676941920,881adde5-5f36-4952-915d-42e971ce8529
52.3894,9.7276,1654676942901,881adde5-5f36-4952-915d-42e971ce8529
52.3894,9.7277,1654676943868,881adde5-5f36-4952-915d-42e971ce8529
52.3896,9.7279,1654676944885,881adde5-5f36-4952-915d-42e971ce8529
52.3897,9.728,1654676946045,881adde5-5f36-4952-915d-42e971ce8529
52.3897,9.728,1654676946047,881adde5-5f36-4952-915d-42e971ce8529
52.3897,9.7281,1654676946885,881adde5-5f36-4952-915d-42e971ce8529
52.3898,9.7282,1654676948029,881adde5-5f36-4952-915d-42e971ce8529
52.3898,9.7283,1654676948033,881adde5-5f36-4952-915d-42e971ce8529
52.3899,9.7284,1654676948888,881adde5-5f36-4952-915d-42e971ce8529
52.39,9.7284,1654676950027,881adde5-5f36-4952-915d-42e971ce8529
52.39,9.7285,1654676950030,881adde5-5f36-4952-915d-42e971ce8529
52.3901,9.7287,1654676951900,881adde5-5f36-4952-915d-42e971ce8529
52.3902,9.7288,1654676953896,881adde5-5f36-4952-915d-42e971ce8529
52.3903,9.7289,1654676955894,881adde5-5f36-4952-915d-42e971ce8529
52.3904,9.7291,1654676958902,881adde5-5f36-4952-915d-42e971ce8529
52.3905,9.7292,1654676960909,881adde5-5f36-4952-915d-42e971ce8529
52.3906,9.7293,1654676963027,881adde5-5f36-4952-915d-42e971ce8529
52.3906,9.7293,1654676963028,881adde5-5f36-4952-915d-42e971ce8529
52.3907,9.7295,1654676964887,881adde5-5f36-4952-915d-42e971ce8529
52.3908,9.7296,1654676966882,881adde5-5f36-4952-915d-42e971ce8529
52.3909,9.7298,1654676968898,881adde5-5f36-4952-915d-42e971ce8529
52.391,9.7299,1654676970904,881adde5-5f36-4952-915d-42e971ce8529
52.391,9.73,1654676974003,881adde5-5f36-4952-915d-42e971ce8529
52.391,9.73,1654676974003,881adde5-5f36-4952-915d-42e971ce8529
52.3911,9.7302,1654676980903,881adde5-5f36-4952-915d-42e971ce8529
52.3911,9.7303,1654676982906,881adde5-5f36-4952-915d-42e971ce8529
52.3912,9.7305,1654676985892,881adde5-5f36-4952-915d-42e971ce8529
52.3912,9.7306,1654676988048,881adde5-5f36-4952-915d-42e971ce8529
52.3912,9.7307,1654676988061,881adde5-5f36-4952-915d-42e971ce8529
52.3913,9.7309,1654676988888,881adde5-5f36-4952-915d-42e971ce8529
52.3913,9.731,1654676989889,881adde5-5f36-4952-915d-42e971ce8529
52.3914,9.7312,1654676990888,881adde5-5f36-4952-915d-42e971ce8529
52.3914,9.7314,1654676991889,881adde5-5f36-4952-915d-42e971ce8529
52.3914,9.7316,1654676992893,881adde5-5f36-4952-915d-42e971ce8529
52.3915,9.7318,1654676993909,881adde5-5f36-4952-915d-42e971ce8529
52.3915,9.7319,1654676994902,881adde5-5f36-4952-915d-42e971ce8529
52.3915,9.7321,1654676996890,881adde5-5f36-4952-915d-42e971ce8529
52.3916,9.7322,1654677000011,881adde5-5f36-4952-915d-42e971ce8529
52.3916,9.7323,1654677000013,881adde5-5f36-4952-915d-42e971ce8529
52.3917,9.7325,1654677001917,881adde5-5f36-4952-915d-42e971ce8529
52.3918,9.7326,1654677002894,881adde5-5f36-4952-915d-42e971ce8529
52.3919,9.7327,1654677003885,881adde5-5f36-4952-915d-42e971ce8529
52.3919,9.7328,1654677004888,881adde5-5f36-4952-915d-42e971ce8529
52.3921,9.733,1654677006872,881adde5-5f36-4952-915d-42e971ce8529
52.3921,9.7331,1654677008884,881adde5-5f36-4952-915d-42e971ce8529
52.3922,9.7332,1654677013898,881adde5-5f36-4952-915d-42e971ce8529
52.3922,9.7332,1654677017039,881adde5-5f36-4952-915d-42e971ce8529
52.3921,9.7334,1654677017045,881adde5-5f36-4952-915d-42e971ce8529
52.392,9.7335,1654677018892,881adde5-5f36-4952-915d-42e971ce8529
52.392,9.7337,1654677020904,881adde5-5f36-4952-915d-42e971ce8529
52.3919,9.7338,1654677022896,881adde5-5f36-4952-915d-42e971ce8529
52.3919,9.7339,1654677024878,881adde5-5f36-4952-915d-42e971ce8529
52.3918,9.734,1654677026895,881adde5-5f36-4952-915d-42e971ce8529
52.3917,9.7341,1654677028891,881adde5-5f36-4952-915d-42e971ce8529
52.3917,9.7342,1654677032894,881adde5-5f36-4952-915d-42e971ce8529
52.3916,9.7344,1654677071902,881adde5-5f36-4952-915d-42e971ce8529
52.3915,9.7345,1654677074878,881adde5-5f36-4952-915d-42e971ce8529
52.3915,9.7346,1654677077100,881adde5-5f36-4952-915d-42e971ce8529
52.3915,9.7346,1654677077134,881adde5-5f36-4952-915d-42e971ce8529
52.3912,9.7345,1654677078918,881adde5-5f36-4952-915d-42e971ce8529
52.3912,9.7345,1654677080102,881adde5-5f36-4952-915d-42e971ce8529
52.3911,9.7345,1654677080111,881adde5-5f36-4952-915d-42e971ce8529
52.391,9.7345,1654677080906,881adde5-5f36-4952-915d-42e971ce8529
52.3909,9.7345,1654677081922,881adde5-5f36-4952-915d-42e971ce8529
52.3907,9.7345,1654677082977,881adde5-5f36-4952-915d-42e971ce8529
52.3906,9.7345,1654677083911,881adde5-5f36-4952-915d-42e971ce8529
52.3905,9.7344,1654677084891,881adde5-5f36-4952-915d-42e971ce8529
52.3904,9.7344,1654677085911,881adde5-5f36-4952-915d-42e971ce8529
52.3902,9.7344,1654677086891,881adde5-5f36-4952-915d-42e971ce8529
52.3901,9.7344,1654677087900,881adde5-5f36-4952-915d-42e971ce8529
52.39,9.7344,1654677088907,881adde5-5f36-4952-915d-42e971ce8529
52.3899,9.7344,1654677089894,881adde5-5f36-4952-915d-42e971ce8529
52.3898,9.7344,1654677090886,881adde5-5f36-4952-915d-42e971ce8529
52.3896,9.7344,1654677091895,881adde5-5f36-4952-915d-42e971ce8529
52.3896,9.7344,1654677093019,881adde5-5f36-4952-915d-42e971ce8529
52.3895,9.7343,1654677093020,881adde5-5f36-4952-915d-42e971ce8529
52.3894,9.7343,1654677093914,881adde5-5f36-4952-915d-42e971ce8529
52.3893,9.7343,1654677096069,881adde5-5f36-4952-915d-42e971ce8529
52.3893,9.7343,1654677096085,881adde5-5f36-4952-915d-42e971ce8529
52.3892,9.7343,1654677097914,881adde5-5f36-4952-915d-42e971ce8529
52.3891,9.7343,1654677135043,881adde5-5f36-4952-915d-42e971ce8529
52.3892,9.7343,1654677135043,881adde5-5f36-4952-915d-42e971ce8529
52.3889,9.7342,1654677136895,881adde5-5f36-4952-915d-42e971ce8529
52.3887,9.7342,1654677137909,881adde5-5f36-4952-915d-42e971ce8529
52.3886,9.7342,1654677138881,881adde5-5f36-4952-915d-42e971ce8529
52.3885,9.7342,1654677140050,881adde5-5f36-4952-915d-42e971ce8529
52.3885,9.7342,1654677140056,881adde5-5f36-4952-915d-42e971ce8529
52.3884,9.7341,1654677140892,881adde5-5f36-4952-915d-42e971ce8529
52.3882,9.7341,1654677141885,881adde5-5f36-4952-915d-42e971ce8529
52.3881,9.7341,1654677142907,881adde5-5f36-4952-915d-42e971ce8529
52.388,9.7341,1654677144070,881adde5-5f36-4952-915d-42e971ce8529
52.3881,9.7341,1654677144070,881adde5-5f36-4952-915d-42e971ce8529
52.3879,9.7341,1654677144877,881adde5-5f36-4952-915d-42e971ce8529
52.3878,9.7341,1654677146021,881adde5-5f36-4952-915d-42e971ce8529
52.3878,9.7341,1654677146021,881adde5-5f36-4952-915d-42e971ce8529
52.3877,9.734,1654677146896,881adde5-5f36-4952-915d-42e971ce8529
52.3876,9.734,1654677148893,881adde5-5f36-4952-915d-42e971ce8529
52.3875,9.734,1654677152088,881adde5-5f36-4952-915d-42e971ce8529
52.3874,9.734,1654677152089,881adde5-5f36-4952-915d-42e971ce8529
52.3873,9.734,1654677153901,881adde5-5f36-4952-915d-42e971ce8529
52.3872,9.734,1654677155899,881adde5-5f36-4952-915d-42e971ce8529
52.3872,9.734,1654677157002,881adde5-5f36-4952-915d-42e971ce8529
52.387,9.7339,1654677157010,881adde5-5f36-4952-915d-42e971ce8529
52.3869,9.7339,1654677157897,881adde5-5f36-4952-915d-42e971ce8529
52.3868,9.7339,1654677158910,881adde5-5f36-4952-915d-42e971ce8529
52.3867,9.7339,1654677160087,881adde5-5f36-4952-915d-42e971ce8529
52.3866,9.7339,1654677160092,881adde5-5f36-4952-915d-42e971ce8529
52.3865,9.7339,1654677160895,881adde5-5f36-4952-915d-42e971ce8529
52.3864,9.7338,1654677161903,881adde5-5f36-4952-915d-42e971ce8529
52.3862,9.7338,1654677162898,881adde5-5f36-4952-915d-42e971ce8529
52.3861,9.7338,1654677163903,881adde5-5f36-4952-915d-42e971ce8529
52.3859,9.7337,1654677164912,881adde5-5f36-4952-915d-42e971ce8529
52.3858,9.7337,1654677165895,881adde5-5f36-4952-915d-42e971ce8529
52.3857,9.7337,1654677166887,881adde5-5f36-4952-915d-42e971ce8529
52.3857,9.7337,1654677168027,881adde5-5f36-4952-915d-42e971ce8529
52.3856,9.7337,1654677168031,881adde5-5f36-4952-915d-42e971ce8529
52.3855,9.7336,1654677168898,881adde5-5f36-4952-915d-42e971ce8529
52.3853,9.7336,1654677169891,881adde5-5f36-4952-915d-42e971ce8529
52.3853,9.7336,1654677171044,881adde5-5f36-4952-915d-42e971ce8529
52.3853,9.7336,1654677171055,881adde5-5f36-4952-915d-42e971ce8529
52.3851,9.7336,1654677172900,881adde5-5f36-4952-915d-42e971ce8529
52.385,9.7336,1654677174892,881adde5-5f36-4952-915d-42e971ce8529
52.385,9.7336,1654677180140,881adde5-5f36-4952-915d-42e971ce8529
52.3849,9.7335,1654677180153,881adde5-5f36-4952-915d-42e971ce8529
52.3848,9.7335,1654677181913,881adde5-5f36-4952-915d-42e971ce8529
52.385,9.7336,1654677184094,881adde5-5f36-4952-915d-42e971ce8529
52.3847,9.7337,1654677184117,881adde5-5f36-4952-915d-42e971ce8529
52.3846,9.7338,1654677186087,881adde5-5f36-4952-915d-42e971ce8529
52.3846,9.7338,1654677186102,881adde5-5f36-4952-915d-42e971ce8529
52.3845,9.734,1654677187910,881adde5-5f36-4952-915d-42e971ce8529
52.3844,9.7342,1654677189918,881adde5-5f36-4952-915d-42e971ce8529
52.3843,9.7344,1654677190899,881adde5-5f36-4952-915d-42e971ce8529
52.3843,9.7345,1654677192050,881adde5-5f36-4952-915d-42e971ce8529
52.3843,9.7346,1654677192052,881adde5-5f36-4952-915d-42e971ce8529
52.3843,9.7347,1654677192928,881adde5-5f36-4952-915d-42e971ce8529
52.3842,9.7349,1654677193871,881adde5-5f36-4952-915d-42e971ce8529
52.3841,9.7351,1654677195906,881adde5-5f36-4952-915d-42e971ce8529
52.3841,9.7351,1654677198142,881adde5-5f36-4952-915d-42e971ce8529
52.3841,9.7352,1654677198151,881adde5-5f36-4952-915d-42e971ce8529
52.384,9.7354,1654677200910,881adde5-5f36-4952-915d-42e971ce8529
52.3839,9.7356,1654677203904,881adde5-5f36-4952-915d-42e971ce8529
52.3839,9.7358,1654677239984,881adde5-5f36-4952-915d-42e971ce8529
52.3839,9.7358,1654677239990,881adde5-5f36-4952-915d-42e971ce8529
52.3838,9.7359,1654677241893,881adde5-5f36-4952-915d-42e971ce8529
52.3838,9.7359,1654677244018,881adde5-5f36-4952-915d-42e971ce8529
52.3837,9.7361,1654677244029,881adde5-5f36-4952-915d-42e971ce8529
52.3836,9.7362,1654677245893,881adde5-5f36-4952-915d-42e971ce8529
52.3835,9.7363,1654677247904,881adde5-5f36-4952-915d-42e971ce8529
52.3834,9.7364,1654677249901,881adde5-5f36-4952-915d-42e971ce8529
52.3833,9.7365,1654677272931,881adde5-5f36-4952-915d-42e971ce8529
52.3832,9.7366,1654677274883,881adde5-5f36-4952-915d-42e971ce8529
52.3831,9.7366,1654677276878,881adde5-5f36-4952-915d-42e971ce8529
52.383,9.7367,1654677278877,881adde5-5f36-4952-915d-42e971ce8529
52.3829,9.7368,1654677280887,881adde5-5f36-4952-915d-42e971ce8529
52.3828,9.7369,1654677283036,881adde5-5f36-4952-915d-42e971ce8529
52.3828,9.7369,1654677283042,881adde5-5f36-4952-915d-42e971ce8529
52.3827,9.737,1654677284907,881adde5-5f36-4952-915d-42e971ce8529
52.3826,9.7371,1654677286893,881adde5-5f36-4952-915d-42e971ce8529
52.3825,9.7372,1654677288894,881adde5-5f36-4952-915d-42e971ce8529
52.3824,9.7373,1654677291914,881adde5-5f36-4952-915d-42e971ce8529
52.3823,9.7374,1654677349902,881adde5-5f36-4952-915d-42e971ce8529
52.3822,9.7375,1654677352895,881adde5-5f36-4952-915d-42e971ce8529
52.3821,9.7376,1654677435070,881adde5-5f36-4952-915d-42e971ce8529
52.3821,9.7376,1654677435080,881adde5-5f36-4952-915d-42e971ce8529
52.382,9.7377,1654677436951,881adde5-5f36-4952-915d-42e971ce8529
52.382,9.7378,1654677438899,881adde5-5f36-4952-915d-42e971ce8529
52.3819,9.7379,1654677441139,881adde5-5f36-4952-915d-42e971ce8529
52.382,9.7381,1654677441181,881adde5-5f36-4952-915d-42e971ce8529
52.382,9.7381,1654677443107,881adde5-5f36-4952-915d-42e971ce8529
52.382,9.7382,1654677443110,881adde5-5f36-4952-915d-42e971ce8529
52.3821,9.7384,1654677443933,881adde5-5f36-4952-915d-42e971ce8529
52.3822,9.7385,1654677444934,881adde5-5f36-4952-915d-42e971ce8529
52.3823,9.7387,1654677445910,881adde5-5f36-4952-915d-42e971ce8529
52.3823,9.7388,1654677446905,881adde5-5f36-4952-915d-42e971ce8529
52.3824,9.7389,1654677447913,881adde5-5f36-4952-915d-42e971ce8529
52.3825,9.739,1654677449038,881adde5-5f36-4952-915d-42e971ce8529
52.3825,9.739,1654677449046,881adde5-5f36-4952-915d-42e971ce8529
52.3826,9.7392,1654677449901,881adde5-5f36-4952-915d-42e971ce8529
52.3826,9.7393,1654677450897,881adde5-5f36-4952-915d-42e971ce8529
52.3827,9.7394,1654677451912,881adde5-5f36-4952-915d-42e971ce8529
52.3827,9.7394,1654677453072,881adde5-5f36-4952-915d-42e971ce8529
52.3828,9.7395,1654677453074,881adde5-5f36-4952-915d-42e971ce8529
52.3829,9.7398,1654677454880,881adde5-5f36-4952-915d-42e971ce8529
52.383,9.7399,1654677457033,881adde5-5f36-4952-915d-42e971ce8529
52.383,9.74,1654677457034,881adde5-5f36-4952-915d-42e971ce8529
52.3831,9.7401,1654677457910,881adde5-5f36-4952-915d-42e971ce8529
52.3831,9.7402,1654677459092,881adde5-5f36-4952-915d-42e971ce8529
52.3832,9.7403,1654677459093,881adde5-5f36-4952-915d-42e971ce8529
52.3832,9.7404,1654677459887,881adde5-5f36-4952-915d-42e971ce8529
52.3833,9.7405,1654677460908,881adde5-5f36-4952-915d-42e971ce8529
52.3833,9.7406,1654677461880,881adde5-5f36-4952-915d-42e971ce8529
52.3834,9.7408,1654677463893,881adde5-5f36-4952-915d-42e971ce8529
52.3835,9.741,1654677465901,881adde5-5f36-4952-915d-42e971ce8529
52.3836,9.7411,1654677467905,881adde5-5f36-4952-915d-42e971ce8529
52.3837,9.7412,1654677470892,881adde5-5f36-4952-915d-42e971ce8529
52.3837,9.7413,1654677484908,881adde5-5f36-4952-915d-42e971ce8529
52.3838,9.7414,1654677488917,881adde5-5f36-4952-915d-42e971ce8529
52.3839,9.7415,1654677491006,881adde5-5f36-4952-915d-42e971ce8529
52.3839,9.7416,1654677491010,881adde5-5f36-4952-915d-42e971ce8529
52.3839,9.7417,1654677493118,881adde5-5f36-4952-915d-42e971ce8529
52.384,9.7418,1654677493134,881adde5-5f36-4952-915d-42e971ce8529
52.3841,9.742,1654677494920,881adde5-5f36-4952-915d-42e971ce8529
52.3842,9.7422,1654677496889,881adde5-5f36-4952-915d-42e971ce8529
52.3843,9.7425,1654677498900,881adde5-5f36-4952-915d-42e971ce8529
52.3844,9.7427,1654677500916,881adde5-5f36-4952-915d-42e971ce8529
52.3844,9.7428,1654677503107,881adde5-5f36-4952-915d-42e971ce8529
52.3844,9.7429,1654677503112,881adde5-5f36-4952-915d-42e971ce8529
52.3845,9.743,1654677503880,881adde5-5f36-4952-915d-42e971ce8529
52.3846,9.7432,1654677506044,881adde5-5f36-4952-915d-42e971ce8529
52.3846,9.7433,1654677506051,881adde5-5f36-4952-915d-42e971ce8529
52.3847,9.7435,1654677506934,881adde5-5f36-4952-915d-42e971ce8529
52.3847,9.7436,1654677507918,881adde5-5f36-4952-915d-42e971ce8529
52.3848,9.7437,1654677508888,881adde5-5f36-4952-915d-42e971ce8529
52.3848,9.7438,1654677510043,881adde5-5f36-4952-915d-42e971ce8529
52.3848,9.7439,1654677510063,881adde5-5f36-4952-915d-42e971ce8529
52.3849,9.7441,1654677511893,881adde5-5f36-4952-915d-42e971ce8529
52.385,9.7443,1654677512907,881adde5-5f36-4952-915d-42e971ce8529
52.385,9.7444,1654677513900,881adde5-5f36-4952-915d-42e971ce8529
52.3851,9.7444,1654677515148,881adde5-5f36-4952-915d-42e971ce8529
52.3851,9.7445,1654677515151,881adde5-5f36-4952-915d-42e971ce8529
52.3851,9.7447,1654677515908,881adde5-5f36-4952-915d-42e971ce8529
52.3852,9.7447,1654677518154,881adde5-5f36-4952-915d-42e971ce8529
52.3852,9.7449,1654677518158,881adde5-5f36-4952-915d-42e971ce8529
52.3852,9.7452,1654677519907,881adde5-5f36-4952-915d-42e971ce8529
52.3852,9.7452,1654677521014,881adde5-5f36-4952-915d-42e971ce8529
52.3852,9.7454,1654677521016,881adde5-5f36-4952-915d-42e971ce8529
52.3853,9.7456,1654677523093,881adde5-5f36-4952-915d-42e971ce8529
52.3853,9.7456,1654677523098,881adde5-5f36-4952-915d-42e971ce8529
52.3853,9.7459,1654677524896,881adde5-5f36-4952-915d-42e971ce8529
52.3853,9.7461,1654677527058,881adde5-5f36-4952-915d-42e971ce8529
52.3853,9.7462,1654677527063,881adde5-5f36-4952-915d-42e971ce8529
52.3853,9.7464,1654677528899,881adde5-5f36-4952-915d-42e971ce8529
52.3854,9.7465,1654677531039,881adde5-5f36-4952-915d-42e971ce8529
52.3854,9.7467,1654677531043,881adde5-5f36-4952-915d-42e971ce8529
52.3854,9.747,1654677532920,881adde5-5f36-4952-915d-42e971ce8529
52.3854,9.747,1654677535074,881adde5-5f36-4952-915d-42e971ce8529
52.3854,9.7472,1654677535097,881adde5-5f36-4952-915d-42e971ce8529
52.3854,9.7472,1654677536033,881adde5-5f36-4952-915d-42e971ce8529
52.3854,9.7474,1654677536034,881adde5-5f36-4952-915d-42e971ce8529
52.3855,9.7476,1654677537907,881adde5-5f36-4952-915d-42e971ce8529
52.3855,9.7477,1654677540009,881adde5-5f36-4952-915d-42e971ce8529
52.3855,9.7479,1654677540012,881adde5-5f36-4952-915d-42e971ce8529
52.3855,9.7482,1654677541886,881adde5-5f36-4952-915d-42e971ce8529
52.3855,9.7482,1654677544055,881adde5-5f36-4952-915d-42e971ce8529
52.3855,9.7484,1654677544057,881adde5-5f36-4952-915d-42e971ce8529
52.3855,9.7487,1654677545910,881adde5-5f36-4952-915d-42e971ce8529
52.3856,9.7489,1654677547904,881adde5-5f36-4952-915d-42e971ce8529
52.3856,9.7492,1654677549900,881adde5-5f36-4952-915d-42e971ce8529
52.3856,9.7495,1654677552105,881adde5-5f36-4952-915d-42e971ce8529
52.3856,9.7495,1654677552125,881adde5-5f36-4952-915d-42e971ce8529
52.3856,9.7496,1654677554063,881adde5-5f36-4952-915d-42e971ce8529
52.3856,9.7496,1654677554067,881adde5-5f36-4952-915d-42e971ce8529
52.3857,9.7498,1654677556893,881adde5-5f36-4952-915d-42e971ce8529
52.3857,9.7499,1654677562016,881adde5-5f36-4952-915d-42e971ce8529
52.3857,9.75,1654677562029,881adde5-5f36-4952-915d-42e971ce8529
52.3857,9.7502,1654677565043,881adde5-5f36-4952-915d-42e971ce8529
52.3857,9.7502,1654677565043,881adde5-5f36-4952-915d-42e971ce8529
52.3857,9.7504,1654677566901,881adde5-5f36-4952-915d-42e971ce8529
52.3857,9.7506,1654677568910,881adde5-5f36-4952-915d-42e971ce8529
52.3858,9.7508,1654677570906,881adde5-5f36-4952-915d-42e971ce8529
52.3858,9.7509,1654677572908,881adde5-5f36-4952-915d-42e971ce8529
52.3858,9.7511,1654677577027,881adde5-5f36-4952-915d-42e971ce8529
52.3858,9.7511,1654677577030,881adde5-5f36-4952-915d-42e971ce8529
52.3858,9.7513,1654677647904,881adde5-5f36-4952-915d-42e971ce8529
52.3858,9.7515,1654677653106,881adde5-5f36-4952-915d-42e971ce8529
52.3859,9.7515,1654677653106,881adde5-5f36-4952-915d-42e971ce8529
52.3859,9.7517,1654677714905,881adde5-5f36-4952-915d-42e971ce8529
52.3859,9.7518,1654677721903,881adde5-5f36-4952-915d-42e971ce8529
52.3859,9.7518,1654677724237,881adde5-5f36-4952-915d-42e971ce8529
52.386,9.7518,1654677724256,881adde5-5f36-4952-915d-42e971ce8529
52.3861,9.7517,1654677725891,881adde5-5f36-4952-915d-42e971ce8529
52.3862,9.7517,1654677728034,881adde5-5f36-4952-915d-42e971ce8529
52.3863,9.7516,1654677728035,881adde5-5f36-4952-915d-42e971ce8529
52.3864,9.7516,1654677728899,881adde5-5f36-4952-915d-42e971ce8529
52.3865,9.7515,1654677729910,881adde5-5f36-4952-915d-42e971ce8529
52.3866,9.7514,1654677730928,881adde5-5f36-4952-915d-42e971ce8529
52.3867,9.7514,1654677732042,881adde5-5f36-4952-915d-42e971ce8529
52.3867,9.7514,1654677732045,881adde5-5f36-4952-915d-42e971ce8529
52.3869,9.7513,1654677732919,881adde5-5f36-4952-915d-42e971ce8529
52.387,9.7512,1654677733898,881adde5-5f36-4952-915d-42e971ce8529
52.3871,9.7512,1654677734898,881adde5-5f36-4952-915d-42e971ce8529
52.3871,9.7512,1654677736009,881adde5-5f36-4952-915d-42e971ce8529
52.3872,9.7511,1654677736011,881adde5-5f36-4952-915d-42e971ce8529
52.3873,9.7511,1654677736895,881adde5-5f36-4952-915d-42e971ce8529
52.3874,9.751,1654677737904,881adde5-5f36-4952-915d-42e971ce8529
52.3875,9.751,1654677738913,881adde5-5f36-4952-915d-42e971ce8529
52.3876,9.7509,1654677739903,881adde5-5f36-4952-915d-42e971ce8529
52.3877,9.7509,1654677740893,881adde5-5f36-4952-915d-42e971ce8529
52.3878,9.7508,1654677741906,881adde5-5f36-4952-915d-42e971ce8529
52.3879,9.7508,1654677742902,881adde5-5f36-4952-915d-42e971ce8529
52.388,9.7508,1654677743899,881adde5-5f36-4952-915d-42e971ce8529
52.3881,9.7507,1654677745027,881adde5-5f36-4952-915d-42e971ce8529
52.3881,9.7507,1654677745031,881adde5-5f36-4952-915d-42e971ce8529
52.3883,9.7507,1654677746929,881adde5-5f36-4952-915d-42e971ce8529
52.3884,9.7507,1654677748152,881adde5-5f36-4952-915d-42e971ce8529
52.3884,9.7507,1654677748155,881adde5-5f36-4952-915d-42e971ce8529
52.3885,9.7506,1654677749914,881adde5-5f36-4952-915d-42e971ce8529
52.3886,9.7506,1654677753068,881adde5-5f36-4952-915d-42e971ce8529
52.3886,9.7505,1654677753078,881adde5-5f36-4952-915d-42e971ce8529
52.3887,9.7504,1654677784927,881adde5-5f36-4952-915d-42e971ce8529
52.3888,9.7503,1654677786083,881adde5-5f36-4952-915d-42e971ce8529
